Purchase Order ID,Purchase Order Date,Delivery Date,Purchase Order Number,Reference#,Purchase Order Status,Vendor Name,Currency Code,Exchange Rate,Template Name,Reference No,Delivery Instructions,Terms & Conditions,Shipment preference,Expected Arrival Date,Account,Account Code,Item Price,Item Name,Product ID,SKU,Item Desc,QuantityOrdered,QuantityCancelled,QuantityReceived,QuantityBilled,Usage unit,Warehouse Name,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Item Total,Total,Adjustment,Adjustment Description,Entity Discount Percent,Entity Discount Amount,Discount Account,Discount Account Code,FINREP.02 COA,FINREP.03 TRANSFER (if applies),FINREP.01 DEPARTMENT,(Deprecated) 4. COA Sub Type,PRIORITY LEVEL,STS.00 Status,(Deprecated) Subdivision by Income (Type),(Deprecated) 2. Division by Income,STS.99 Collections,FINREP.0 Company EIN,Project ID,Project Name,Payment Terms,Payment Terms Label,Attention,Address,City,State,Country,Code,Phone,Deliver To Customer,Recipient Address,Recipient City,Recipient State,Recipient Country,Recipient Postal Code,Recipient Phone
4476661000001390001,2023-11-30,2023-11-30,PO-00018,IN5760,Billed,LA FUENTE CARGO,USD,1.000000,Standard Template,IN5760,PLEASE CONFIRM THE AMOUNT OF PAYMENT IS CORRECT IF POSSIBLE TO HAVE IT READY WHEN THEY ARRIVE. BOX IS READY FOR PICKUP.,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,La Fuente COGS ($-Out),4304,50.00,LA FUENTE CARGO-Other,4476661000001038011,CAJA-OTHE,Insurance,1.00,0.00,0.00,1.00,pcs,,entity_level,true,0.00,0.0,44.48,372.00,-15.00,BOX DEPOSIT,0.00,48.000,La Fuente COGS ($-Out),4304,,,,,,,,,,,,,0,Due on Receipt,Cody Rice-Velasquez,119 S Western Ave,Chicago,Indiana,U.S.A,60612,3177569969,,,,,,,
4476661000001390073,2023-11-30,2023-11-30,PO-00019,VELTAXBX231130,Billed,LA FUENTE CARGO,USD,1.000000,Standard Template,VELTAXBX231130,PLEASE CONFIRM THE AMOUNT OF PAYMENT IS CORRECT IF POSSIBLE TO HAVE IT READY WHEN THEY ARRIVE. BOX IS READY FOR PICKUP.,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,La Fuente COGS ($-Out),4304,15.00,LA FUENTE CARGO-Other,4476661000001038011,CAJA-OTHE,"2 XL Boxes
2 LG Boxes
4 MD Boxes",8.00,0.00,0.00,8.00,pcs,,entity_level,true,0.00,0.0,120.00,120.00,0.00,BOX DEPOSIT,0.00,0.000,,,,,,,,,,,,,,,0,Due on Receipt,Cody Rice-Velasquez,119 S Western Ave,Chicago,Indiana,U.S.A,60612,3177569969,,,,,,,
4476661000001431001,2023-12-01,2023-12-15,PO-00020,PLT2_WHT_TYTA,Billed,ESSENCE CONSULTING MULTISERVICE INC,USD,1.000000,Standard Template,PLT2_WHT_TYTA,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,BMV COGS ($-Out),4302,80.00,BMV SERVICE FEE,4476661000000166019,BMVSFER,Service Cost Essence,1.00,0.00,0.00,1.00,Quantity,,entity_level,true,0.00,0.0,80.00,202.00,0.00,Adjustment,0.00,0.000,,,003. COGS,,,,002. MED / IMPORTANT BUT CAN WAIT,1. Active,Books,,,,,,0,Due on Receipt,Cody Rice-Velasquez,119 S Western Ave,Chicago,Indiana,U.S.A,60612,3177569969,,,,,,,
4476661000001431001,2023-12-01,2023-12-15,PO-00020,PLT2_WHT_TYTA,Billed,ESSENCE CONSULTING MULTISERVICE INC,USD,1.000000,Standard Template,PLT2_WHT_TYTA,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,BMV COGS ($-Out),4302,122.00,BMV SERVICE FEE,4476661000000166019,BMVSFER,,1.00,0.00,0.00,1.00,Quantity,,entity_level,true,0.00,0.0,122.00,202.00,0.00,Adjustment,0.00,0.000,,,003. COGS,,,,002. MED / IMPORTANT BUT CAN WAIT,1. Active,Books,,,,,,0,Due on Receipt,Cody Rice-Velasquez,119 S Western Ave,Chicago,Indiana,U.S.A,60612,3177569969,,,,,,,
4476661000001488003,2023-12-04,2023-12-04,PO-00021,IN7692,Billed,LA FUENTE CARGO,USD,1.000000,Standard Template,IN7692,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,La Fuente COGS ($-Out),4304,130.00,LA FUENTE CARGO - HONDURAS SM 18*18*18,4476661000001495001,LFCHNDSM,,1.00,0.00,0.00,1.00,Box,,entity_level,true,0.00,0.0,114.00,99.00,-15.00,Adjustment,0.00,16.000,La Fuente COGS ($-Out),4304,002. Income,,Finance,Income (In),003. LOW,1. Active,Books,MultiService,,1. SRV Tax & MultiService LLC - 83-3405181,,,0,Due on Receipt,Cody Rice-Velasquez,119 S Western Ave,Chicago,Indiana,U.S.A,60612,3177569969,,,,,,,
4476661000001577001,2023-12-08,,PO-00022,IN7138,Billed,LA FUENTE CARGO,USD,1.000000,Standard Template,IN7138,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",,,La Fuente COGS ($-Out),4304,140.00,LA FUENTE CARGO - HONDURAS SM 18*18*18,4476661000001495001,LFCHNDSM,,1.00,0.00,0.00,1.00,Box,,entity_level,true,0.00,0.0,122.00,107.00,-15.00,Adjustment,0.00,18.000,La Fuente COGS ($-Out),4304,002. Income,,Finance,Income (In),003. LOW,1. Active,Books,MultiService,,1. SRV Tax & MultiService LLC - 83-3405181,,,0,Due on Receipt,SRVGroup.co,3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000001746001,2023-12-03,2023-12-16,PO-00023,PLT4,Billed,ESSENCE CONSULTING MULTISERVICE INC,USD,1.000000,PLATE PO,PLT4,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,BMV COGS ($-Out),4302,80.00,BMV SERVICE FEE,4476661000000166019,BMVSFER,SERVICE FEES,1.00,0.00,0.00,1.00,Quantity,,entity_level,true,0.00,0.0,80.00,197.05,0.00,Adjustment,0.00,0.000,,,003. COGS,,Finance,COGS (Out),001. HIGH / IMPORTANT,1. Active,Other,MultiService,,1. SRV Tax & MultiService LLC - 83-3405181,,,0,Due on Receipt,SRVGroup.co,3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000001746001,2023-12-03,2023-12-16,PO-00023,PLT4,Billed,ESSENCE CONSULTING MULTISERVICE INC,USD,1.000000,PLATE PO,PLT4,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,BMV COGS ($-Out),4302,117.05,BMV SERVICE FEE,4476661000000166019,BMVSFER,BMV FEES,1.00,0.00,0.00,1.00,Quantity,,entity_level,true,0.00,0.0,117.05,197.05,0.00,Adjustment,0.00,0.000,,,003. COGS,,Finance,COGS (Out),001. HIGH / IMPORTANT,1. Active,Other,MultiService,,1. SRV Tax & MultiService LLC - 83-3405181,,,0,Due on Receipt,SRVGroup.co,3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000001964001,2024-01-02,2024-01-21,PO-00025,PLT5-SOLUCIONES DE TECHADO,Billed,ESSENCE CONSULTING MULTISERVICE INC,USD,1.000000,PLATE PO,PLT5-SOLUCIONES DE TECHADO,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,BMV COGS ($-Out),4302,100.00,BMV SERVICE FEE,4476661000000166019,BMVSFER,ESSSENCE FEE + 20.00 FOR INSPECTION,1.00,0.00,0.00,1.00,Quantity,,entity_level,true,0.00,0.0,100.00,227.00,0.00,Adjustment,0.00,0.000,,,003. COGS,,Finance,,001. HIGH / IMPORTANT,1. Active,,,,1. SRV Tax & MultiService LLC - 83-3405181,,,0,Due on Receipt,SRVGroup.co,3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000001964001,2024-01-02,2024-01-21,PO-00025,PLT5-SOLUCIONES DE TECHADO,Billed,ESSENCE CONSULTING MULTISERVICE INC,USD,1.000000,PLATE PO,PLT5-SOLUCIONES DE TECHADO,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,BMV COGS ($-Out),4302,127.00,BMV SERVICE FEE,4476661000000166019,BMVSFER,,1.00,0.00,0.00,1.00,Quantity,,entity_level,true,0.00,0.0,127.00,227.00,0.00,Adjustment,0.00,0.000,,,003. COGS,,Finance,,001. HIGH / IMPORTANT,1. Active,,,,1. SRV Tax & MultiService LLC - 83-3405181,,,0,Due on Receipt,SRVGroup.co,3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000004112030,2024-03-04,2024-03-21,PO-00026,IN7141-20240304,Issued,LA FUENTE CARGO,USD,1.000000,Standard Template,IN7141-20240304,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,Cost of Operations,4000,410.00,LA FUENTE: FLETE 28*28*32/24*30*35 NICA,4476661000000166508,4476661000000166508,"REMITENTE / SHIPPER
MARIA LUCRECIA
3019 N OLNY
INDIANAPOLIS, IN 46218

CONSIGNEE / CONSIGNATARIO
FARA TERRIA CASTRO
TIPITAPA, MANAGUA, BO, FQURINCIERO ROJAS HAR GUIEN 2CO
+50588073
CASTROARDORFARAH@GMAIL.COM

Pova Leresa fastro
Name / Nombre:
Address / Direccion:

NICARAGUA XL - $410",1.00,0.00,0.00,0.00,,,entity_level,true,0.00,0.0,358.01,343.00,-15.01,Adjustment,12.68,0.0,La Fuente COGS ($-Out),4304,003. COGS,,,,003. LOW,1. Active,,,,,,,7,Net 7,SRVTM (Sales Inventory),3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000004539006,2024-03-28,2024-03-30,PO-00027,,Cancelled,"Capital Community Bank ""Loan Mart""",USD,1.000000,Standard Template,,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,Title Loan Mart,8022,50.00,,,,Loan Mart Agreement Payment,1.00,0.00,0.00,0.00,,,entity_level,true,0.00,0.0,50.00,50.00,0.00,Adjustment,0.00,0.000,,,005. Liabilities,000. SRVCH to SRVTM,Finance,,000. VERY HIGH / CRITICAL,1. Active,,,,0. SRV Capital Holdings Inc. - 93-2539648,,,0,Due on Receipt,SRVTM (Sales Inventory),3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000004539364,2024-03-28,2024-03-28,PO-00028,ORDER # 111-2247306-7997855,Billed,Amazon,USD,1.000000,Standard Template,ORDER # 111-2247306-7997855,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",IN PERSON,,Office Supplies,6021,34.18,,,,Cody's Planner and Sleeves Dollar Bills,1.00,0.00,0.00,1.00,,,entity_level,true,0.00,0.0,34.18,34.18,0.00,Adjustment,0.00,0.000,,,,,,,,,,,,,,,0,Due on Receipt,SRVTM (Sales Inventory),3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
4476661000004539400,2024-03-28,2024-03-29,PO-00029,111-6537927-4633834,Issued,Amazon,USD,1.000000,Standard Template,111-6537927-4633834,,"Unless otherwise agreed upon in writing: 
1. Products and Services: All products and/or services listed in this purchase order shall meet the specifications and quantities stated. 
2. Pricing and Payment: The price for the goods or services is as listed on the purchase order. Payment terms are net 30 days from the date of invoice.
3. Delivery: Delivery shall be made to the address specified on the purchase order by the agreed delivery date. Late delivery may result in penalties. 
4. Inspection and Acceptance: Buyer reserves the right to inspect all delivered goods before acceptance. Defective goods will be subject to return or repair as per the warranty terms.
5. Warranty: Seller warrants that all goods or services provided will be free from defects and fit for the purpose intended.
6. Transfer of Risk and Ownership: Risk and ownership of the goods shall pass to the buyer upon delivery and acceptance.
7. Cancellation and Amendments: The buyer reserves the right to cancel or amend the purchase order with written notice to the seller.
8. Force Majeure: Neither party shall be liable for delays caused by force majeure events beyond their control.
9. Compliance with Laws: The seller shall comply with all applicable laws and regulations relating to the production and sale of the goods.
10. Dispute Resolution: Any disputes arising from this purchase order shall be resolved through arbitration in Indiana under its laws.
11. Confidentiality: Both parties agree to keep all proprietary information confidential.
12. Miscellaneous: This document contains the entire agreement between the parties and supersedes all prior communications.
Seller's acceptance of this purchase order shall constitute acceptance of these terms and conditions.",USPS GROUND ADVANTAGE,,Disp. Cody,99990002,32.54,,,,"1 of: MAYFAIR 9601CP 378 Toilet Seat with Chrome Hinges, ROUND, Natural Oak Veneer
",1.00,0.00,0.00,0.00,,,entity_level,true,0.00,0.0,32.54,32.54,0.00,Adjustment,0.00,0.000,,,,,,,,,,,,,,,0,Due on Receipt,SRVTM (Sales Inventory),3585 Commercial Drive Ste 730,Indianapolis,Indiana,U.S.A,46222,3177569969,,,,,,,
